zpid,streetAddress,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,listing_sub_type,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,timeOnZillow,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,isShowcaseListing,has_heating,has_cooling,year_built,list_price,sold_price,price_change,list_date,sold_date,time_on_market
92196252,801 N McLean Blvd APT 220,60123,Elgin,IL,42.051434,-88.31304,105000,1764921600000,2,2,975,CONDO,RECENTLY_SOLD,2,False,False,97700,1947,{},False,False,RECENTLY_SOLD,105000,198830000,True,False,False,USD,USA,83655,False,True,True,2005,100000,105000,5000,2025-11-04 00:00:00,2025-12-05 00:00:00,31
92198929,12774 Holbrook Dr,60142,Huntley,IL,42.143715,-88.47605,360000,1764921600000,2,2,1613,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,371400,2522,{},False,False,RECENTLY_SOLD,360000,198830000,True,False,False,USD,USA,306828,False,True,True,2007,379900,360000,-19900,2025-10-04 00:00:00,2025-12-05 00:00:00,62
94656532,3303 Redbud Dr,60046,Lindenhurst,IL,42.413235,-88.00843,320000,1764921600000,3,3,2000,TOWNHOUSE,RECENTLY_SOLD,2,False,False,310700,2897,{},False,False,RECENTLY_SOLD,320000,198830000,True,False,False,USD,USA,226850,False,True,True,2007,315000,320000,5000,2025-10-22 00:00:00,2025-12-05 00:00:00,44
95192270,124 Oak Grove Cir,61428,Dahinda,IL,40.962963,-90.157974,395000,1764921600000,3,3,2594,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,374200,1877,{},False,False,RECENTLY_SOLD,395000,198830000,True,False,False,USD,USA,439860,False,True,,2009,397900,395000,-2900,2025-08-15 00:00:00,2025-12-05 00:00:00,112
95192980,2008 N 22nd St,62702,Springfield,IL,39.82756,-89.625885,130000,1764921600000,2,2,1397,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,138500,1629,{},False,False,RECENTLY_SOLD,130000,198830000,True,False,False,USD,USA,114774,False,True,True,1958,139000,130000,-9000,2025-10-27 00:00:00,2025-12-05 00:00:00,39
95193167,505 S Rosehill Ave,62704,Springfield,IL,39.797558,-89.68145,163500,1764921600000,2,2,1140,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,162500,1735,{},False,False,RECENTLY_SOLD,163500,198830000,True,False,False,USD,USA,31519,False,True,True,1960,163800,163500,-300,2025-11-02 00:00:00,2025-12-05 00:00:00,33
95194057,621 Buoy Ct,62629,Chatham,IL,39.69719,-89.71811,180000,1764921600000,3,3,1960,CONDO,RECENTLY_SOLD,2,False,False,180700,2081,{},False,False,RECENTLY_SOLD,180000,198830000,True,False,False,USD,USA,172197,False,True,True,2007,179900,180000,100,2025-10-22 00:00:00,2025-12-05 00:00:00,44
96908250,1208 S 12th St,61938,Mattoon,IL,39.46936,-88.368546,270000,1764921600000,3,4,3648,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,2285,{},False,False,RECENTLY_SOLD,270000,198830000,True,False,False,USD,USA,142800,False,True,True,1971,307000,270000,-37000,2025-07-25 00:00:00,2025-12-05 00:00:00,133
98518178,1459 Wood Sage Ave,60560,Yorkville,IL,41.627357,-88.45301,590000,1764921600000,4,4,2250,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,591100,3386,{},False,False,RECENTLY_SOLD,590000,198830000,True,False,False,USD,USA,476286,False,True,True,2016,609900,590000,-19900,2025-10-03 00:00:00,2025-12-05 00:00:00,63
98527851,1024 Daniel St,60545,Plano,IL,41.672413,-88.544426,380000,1764921600000,3,4,2289,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,377800,3199,{},False,False,RECENTLY_SOLD,380000,198830000,True,False,False,USD,USA,348210,False,True,True,2022,379900,380000,100,2025-10-10 00:00:00,2025-12-05 00:00:00,56
101424820,159 E Walton Pl APT 5G,60611,Chicago,IL,41.899776,-87.623505,850000,1764921600000,2,1,2000,CONDO,RECENTLY_SOLD,2,False,False,958600,3734,{},False,False,RECENTLY_SOLD,850000,198830000,True,False,False,USD,USA,1021630,False,True,True,1929,975000,850000,-125000,2025-09-30 00:00:00,2025-12-05 00:00:00,66
105566566,109 N Ridge St,61078,Shannon,IL,42.153206,-89.73675,149575,1764921600000,2,3,3080,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,160300,1616,{},False,False,RECENTLY_SOLD,149575,198830000,True,False,False,USD,USA,118338,False,True,True,1957,169900,149575,-20325,2025-10-06 00:00:00,2025-12-05 00:00:00,60
105568466,14 Keller St,61074,Savanna,IL,42.091457,-90.14756,59000,1764921600000,1,2,1474,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,959,{},False,False,RECENTLY_SOLD,59000,198830000,True,False,False,USD,USA,70851,False,True,True,1927,79000,59000,-20000,2025-09-23 00:00:00,2025-12-05 00:00:00,73
105574120,406 Oak St,62540,Kincaid,IL,39.59157,-89.41666,180000,1764921600000,2,4,2200,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,163900,1241,{},False,False,RECENTLY_SOLD,180000,198830000,True,False,False,USD,USA,99996,False,True,True,1915,184900,180000,-4900,2025-06-29 00:00:00,2025-12-05 00:00:00,159
105577324,1015 E Elm St,62568,Taylorville,IL,39.555435,-89.2837,119900,1764921600000,2,2,1196,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,118500,1004,{},False,False,RECENTLY_SOLD,119900,198830000,True,False,False,USD,USA,82173,False,True,True,1900,134900,119900,-15000,2025-09-03 00:00:00,2025-12-05 00:00:00,93
105577732,524 Lakeside Dr,62568,Taylorville,IL,39.546238,-89.252815,375500,1764921600000,3,4,2378,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,355800,1506,{},False,False,RECENTLY_SOLD,375500,198830000,True,False,False,USD,USA,231612,False,True,True,1969,369900,375500,5600,2025-11-05 00:00:00,2025-12-05 00:00:00,30
105582680,1798 E 1685 North Rd,62568,Taylorville,IL,39.59475,-89.19548,144900,1764921600000,1,3,1619,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1150,{},False,False,RECENTLY_SOLD,144900,198830000,True,False,False,USD,USA,92301,False,True,True,1920,154900,144900,-10000,2025-08-18 00:00:00,2025-12-05 00:00:00,109
105586562,501 Palm St,62441,Marshall,IL,39.380005,-87.694824,97500,1764921600000,1,2,881,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,93500,787,{},False,False,RECENTLY_SOLD,97500,198830000,True,False,False,USD,USA,51357,False,True,True,1940,95000,97500,2500,2025-11-03 00:00:00,2025-12-05 00:00:00,32
105596694,100 E Temple Ave,62401,Effingham,IL,39.127533,-88.54181,135500,1764921600000,2,2,1031,MULTI_FAMILY,RECENTLY_SOLD,2,False,False,,921,{},False,False,RECENTLY_SOLD,135500,198830000,True,False,False,USD,USA,148770,False,True,True,1982,145000,135500,-9500,2025-10-20 00:00:00,2025-12-05 00:00:00,46
105609622,1195 S Main St,61520,Canton,IL,40.54047,-90.03563,86000,1764921600000,1,2,912,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,82900,1339,{},False,False,RECENTLY_SOLD,86000,198830000,True,False,False,USD,USA,77867,False,True,True,1935,84900,86000,1100,2025-10-22 00:00:00,2025-12-05 00:00:00,44
105627218,19097 N 1330 East Rd,61764,Pontiac,IL,40.901787,-88.678,219000,1764921600000,1,3,1520,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,216000,1483,{},False,False,RECENTLY_SOLD,219000,198830000,True,False,False,USD,USA,201636,False,True,True,1950,245000,219000,-26000,2025-08-27 00:00:00,2025-12-05 00:00:00,100
105637874,1001 Mugho Ct,61761,Normal,IL,40.534115,-88.97094,452500,1764921600000,4,5,3792,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,452800,3246,{},False,False,RECENTLY_SOLD,452500,198830000,True,False,False,USD,USA,314571,False,True,True,2005,450000,452500,2500,2025-10-19 00:00:00,2025-12-05 00:00:00,47
105638684,211 W Cooper St,61728,Colfax,IL,40.570072,-88.61907,425000,1764921600000,2,3,1830,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,411600,2027,{},False,False,RECENTLY_SOLD,425000,198830000,True,False,False,USD,USA,249054,False,True,True,2004,219900,425000,205100,2013-04-28 00:00:00,2025-12-05 00:00:00,4604
105639475,6 Knollbrook Ct,61705,Bloomington,IL,40.445675,-89.04441,490000,1764921600000,4,5,4407,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,493200,3072,{},False,False,RECENTLY_SOLD,490000,198830000,True,False,False,USD,USA,328065,False,True,True,2004,505000,490000,-15000,2025-10-22 00:00:00,2025-12-05 00:00:00,44
105647294,635 S Locust St,62801,Centralia,IL,38.520195,-89.13625,57500,1764921600000,2,3,826,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1151,{},False,False,RECENTLY_SOLD,57500,198830000,True,False,False,USD,USA,23730,False,True,False,1923,61000,57500,-3500,2025-09-23 00:00:00,2025-12-05 00:00:00,73
105651249,1080 Race Track Rd,62801,Centralia,IL,38.51328,-89.03198,320000,1764921600000,2,3,2745,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,302300,1498,{},False,False,RECENTLY_SOLD,320000,199194000,True,False,False,USD,USA,208080,False,True,True,1980,349900,320000,-29900,2025-09-08 00:00:00,2025-12-05 00:00:00,88
105652480,5481 Edgewood Rd,62881,Salem,IL,38.675095,-88.90265,500000,1764921600000,4,6,4920,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,483700,3132,{},False,False,RECENTLY_SOLD,500000,199194000,True,False,False,USD,USA,417300,False,True,True,2006,539000,500000,-39000,2025-10-03 00:00:00,2025-12-05 00:00:00,63
105654240,24539 Indian Point Ave,62613,Athens,IL,40.00284,-89.723,220000,1764921600000,2,3,5294,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1871,{},False,False,RECENTLY_SOLD,220000,199194000,True,False,False,USD,USA,216729,False,True,,1920,210000,220000,10000,2025-11-05 00:00:00,2025-12-05 00:00:00,30
105658844,204 E Columbia St,62056,Litchfield,IL,39.171837,-89.653984,42000,1764921600000,1,2,1223,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1014,{},False,False,RECENTLY_SOLD,42000,199194000,True,False,False,USD,USA,47100,False,True,True,1906,48000,42000,-6000,2025-07-08 00:00:00,2025-12-05 00:00:00,150
105660672,508 E Wood St,62049,Hillsboro,IL,39.158604,-89.48918,238000,1764921600000,2,4,2200,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,223400,1410,{},False,False,RECENTLY_SOLD,238000,199194000,True,False,False,USD,USA,122460,False,True,True,1940,229900,238000,8100,2025-08-20 00:00:00,2025-12-05 00:00:00,107
105662801,1005 Red Ball Trl,62017,Coffeen,IL,39.055183,-89.3846,300000,1764921600000,2,3,2800,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,318200,2100,{},False,False,RECENTLY_SOLD,300000,199194000,True,False,False,USD,USA,172230,False,True,True,2021,370000,300000,-70000,2025-08-07 00:00:00,2025-12-05 00:00:00,120
105672672,232 Westminster St,62650,Jacksonville,IL,39.731495,-90.24129,30000,1764921600000,4,6,3036,MULTI_FAMILY,RECENTLY_SOLD,2,False,False,,1256,{},False,False,RECENTLY_SOLD,30000,199194000,True,False,False,USD,USA,171870,False,True,,1930,50000,30000,-20000,2025-10-27 00:00:00,2025-12-05 00:00:00,39
111188152,1878 Old Park Ln,62226,Swansea,IL,38.559624,-90.00288,260000,1764921600000,2,2,1711,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,268000,1917,{},False,False,RECENTLY_SOLD,260000,199194000,True,False,False,USD,USA,75768,False,True,True,2017,275000,260000,-15000,2025-10-15 00:00:00,2025-12-05 00:00:00,51
111498651,26672 W Orchard Ave,60002,Antioch,IL,42.48817,-88.15327,305000,1764921600000,3,4,2658,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,306800,2968,{},False,False,RECENTLY_SOLD,305000,199194000,True,False,False,USD,USA,237681,False,True,True,1978,299900,305000,5100,2025-10-31 00:00:00,2025-12-05 00:00:00,35
111937704,0N062 Forsythe Ct,60190,Winfield,IL,41.876743,-88.16532,407000,1764921600000,3,3,1984,TOWNHOUSE,RECENTLY_SOLD,2,False,False,400500,3294,{},False,False,RECENTLY_SOLD,407000,199194000,True,False,False,USD,USA,96560,False,True,True,2010,399000,407000,8000,2025-10-31 00:00:00,2025-12-05 00:00:00,35
112804413,298 Nicole Dr,62232,Caseyville,IL,38.63248,-90.03178,292109,1764921600000,3,3,1802,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,25900,1971,{},False,False,RECENTLY_SOLD,292109,199194000,True,False,False,USD,USA,8398,False,True,True,,264900,292109,27209,2023-11-20 00:00:00,2025-12-05 00:00:00,746
113955323,9231 Aspen Ln,60016,Des Plaines,IL,42.04718,-87.85581,300000,1764921600000,3,4,1568,MULTI_FAMILY,RECENTLY_SOLD,2,False,False,350200,3329,{},False,False,RECENTLY_SOLD,300000,199194000,True,False,False,USD,USA,279990,False,True,True,1965,349900,300000,-49900,2025-10-31 00:00:00,2025-12-05 00:00:00,35
114190325,514 Gueltig Ave,62025,Edwardsville,IL,38.808743,-89.947876,277000,1764921600000,2,3,1246,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,278100,2304,{},False,False,RECENTLY_SOLD,277000,199194000,True,False,False,USD,USA,171750,False,True,True,2009,285000,277000,-8000,2025-09-01 00:00:00,2025-12-05 00:00:00,95
115635915,340 Wilcox St,62379,Warsaw,IL,40.35418,-91.44014,282000,1764921600000,4,3,4018,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,288500,1891,{},False,False,RECENTLY_SOLD,282000,199194000,True,False,False,USD,USA,231264,False,True,True,1850,299000,282000,-17000,2025-02-13 00:00:00,2025-12-05 00:00:00,295
115642600,600 S Van Buren St,62448,Newton,IL,38.984783,-88.160645,159000,1764921600000,2,4,2855,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,149400,1572,{},False,False,RECENTLY_SOLD,159000,199194000,True,False,False,USD,USA,97740,False,True,True,1939,152000,159000,7000,2025-10-14 00:00:00,2025-12-05 00:00:00,52
115652568,2504 1st St,61354,Peru,IL,41.324604,-89.138504,89900,1764921600000,2,3,,MULTI_FAMILY,RECENTLY_SOLD,2,False,False,,1394,{},False,False,RECENTLY_SOLD,89900,199194000,True,False,False,USD,USA,82086,False,True,,1929,89900,89900,0,2025-10-13 00:00:00,2025-12-05 00:00:00,53
115680196,644 Karen Dr,60552,Somonauk,IL,41.622196,-88.673134,372000,1764921600000,3,4,1901,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,374200,2129,{},False,False,RECENTLY_SOLD,372000,199194000,True,False,False,USD,USA,315330,False,True,True,1990,372000,372000,0,2025-10-02 00:00:00,2025-12-05 00:00:00,64
115682429,809 McCoy Rd,61310,Amboy,IL,41.684746,-89.47649,266000,1764921600000,4,4,3047,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,274700,1550,{},False,False,RECENTLY_SOLD,266000,199194000,True,False,False,USD,USA,236688,False,True,True,2021,275000,266000,-9000,2025-11-20 00:00:00,2025-12-05 00:00:00,15
115686697,124 W Brown St,61031,Franklin Grove,IL,41.83497,-89.300644,218000,1764921600000,1,3,1207,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,213100,1252,{},False,False,RECENTLY_SOLD,218000,199194000,True,False,False,USD,USA,164082,False,True,False,1949,214900,218000,3100,2025-11-03 00:00:00,2025-12-05 00:00:00,32
115687614,803 4th Ave,61021,Dixon,IL,41.853294,-89.49699,145000,1764921600000,2,3,1728,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,146600,1401,{},False,False,RECENTLY_SOLD,145000,199194000,True,False,False,USD,USA,150420,False,True,True,1951,149900,145000,-4900,2025-10-21 00:00:00,2025-12-05 00:00:00,45
115699116,302 N Walnut St,61377,Wenona,IL,41.055344,-89.052185,115000,1764921600000,2,4,2152,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,106200,1485,{},False,False,RECENTLY_SOLD,115000,199194000,True,False,False,USD,USA,33366,False,True,True,1920,109000,115000,6000,2025-08-08 00:00:00,2025-12-05 00:00:00,119
115703651,1535 E Pine St,62664,Mason City,IL,40.20325,-89.67945,135000,1764921600000,2,3,1543,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,132400,1438,{},False,False,RECENTLY_SOLD,135000,199194000,True,False,False,USD,USA,121374,False,True,True,1976,135000,135000,0,2025-10-02 00:00:00,2025-12-05 00:00:00,64
115749976,110 East Ave,62906,Anna,IL,37.458675,-89.236176,95000,1764921600000,1,3,1251,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1239,{},False,False,RECENTLY_SOLD,95000,199194000,True,False,False,USD,USA,53340,False,True,True,1921,92500,95000,2500,2025-09-25 00:00:00,2025-12-05 00:00:00,71
116471168,1010 Walnut St,62044,Greenfield,IL,39.344444,-90.219604,99000,1764921600000,1,3,1086,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1057,{},False,False,RECENTLY_SOLD,99000,199194000,True,False,False,USD,USA,74583,False,True,True,1958,113000,99000,-14000,2025-05-11 00:00:00,2025-12-05 00:00:00,208
116472838,920 N State St,61455,Macomb,IL,40.46896,-90.65729,53000,1764921600000,1,2,816,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,953,{},False,False,RECENTLY_SOLD,53000,199194000,True,False,False,USD,USA,43989,False,True,True,1930,57900,53000,-4900,2025-09-08 00:00:00,2025-12-05 00:00:00,88
117901042,302 W 4th St,61755,Mackinaw,IL,40.5334,-89.36266,198000,1764921600000,2,3,2008,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,200000,1500,{},False,False,RECENTLY_SOLD,198000,199194000,True,False,False,USD,USA,152370,False,True,True,1956,200000,198000,-2000,2025-11-07 00:00:00,2025-12-05 00:00:00,28
118155170,1591 N 2700 East Rd,60966,Sheldon,IL,40.74461,-87.61358,292500,1764921600000,2,4,2386,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,311000,1974,{},False,False,RECENTLY_SOLD,292500,199194000,True,False,False,USD,USA,158340,False,True,True,1913,339900,292500,-47400,2025-06-24 00:00:00,2025-12-05 00:00:00,164
119737441,300 N Maltby St,61778,Waynesville,IL,40.24303,-89.123024,90000,1764921600000,1,3,1544,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1116,{},False,False,RECENTLY_SOLD,90000,199194000,True,False,False,USD,USA,98928,False,True,False,1908,100000,90000,-10000,2022-04-30 00:00:00,2025-12-05 00:00:00,1315
120201039,414 E Clay St,62677,Pleasant Plains,IL,39.876213,-89.91647,107500,1764921600000,2,4,1248,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,110300,1652,{},False,False,RECENTLY_SOLD,107500,199194000,True,False,False,USD,USA,115878,False,True,True,1976,107500,107500,0,2025-10-31 00:00:00,2025-12-05 00:00:00,35
121068995,35 Veneto Ct,60107,Streamwood,IL,42.011227,-88.21039,380000,1764921600000,3,3,2300,TOWNHOUSE,RECENTLY_SOLD,2,False,False,373700,3177,{},False,False,RECENTLY_SOLD,380000,199194000,True,False,False,USD,USA,249990,False,True,True,2006,385000,380000,-5000,2025-08-28 00:00:00,2025-12-05 00:00:00,99
122365458,439 Hubbard St,61089,Winslow,IL,42.491486,-89.79666,131000,1764921600000,2,3,1517,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,126600,1284,{},False,False,RECENTLY_SOLD,131000,199194000,True,False,False,USD,USA,85470,False,True,True,1900,134900,131000,-3900,2025-08-14 00:00:00,2025-12-05 00:00:00,113
122365635,772 S Carthage Dr,61032,Freeport,IL,42.290157,-89.677956,144500,1764921600000,2,3,1614,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,146100,1538,{},False,False,RECENTLY_SOLD,144500,199194000,True,False,False,USD,USA,106323,False,True,True,1968,158500,144500,-14000,2025-09-24 00:00:00,2025-12-05 00:00:00,72
122799220,6542 W Iles Ave,62670,New Berlin,IL,39.770515,-89.772896,278500,1764921600000,2,3,2400,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,259100,4085,{},False,False,RECENTLY_SOLD,278500,199194000,True,False,False,USD,USA,226065,False,True,,1973,260000,278500,18500,2025-10-24 00:00:00,2025-12-05 00:00:00,42
122804096,1218 Frisina St,62558,Pawnee,IL,39.599697,-89.578064,216500,1764921600000,2,3,1625,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,216300,1696,{},False,False,RECENTLY_SOLD,216500,199194000,True,False,False,USD,USA,144132,False,True,True,,225000,216500,-8500,2025-10-16 00:00:00,2025-12-05 00:00:00,50
122807071,3926 Circle Dr,62615,Auburn,IL,39.590862,-89.72019,242500,1764921600000,2,3,1547,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,242800,1945,{},False,False,RECENTLY_SOLD,242500,199194000,True,False,False,USD,USA,200712,False,True,True,1964,258000,242500,-15500,2025-08-28 00:00:00,2025-12-05 00:00:00,99
123448909,1998 State Highway 15,62837,Fairfield,IL,38.378952,-88.33337,105000,1764921600000,1,3,0,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,108600,1640,{},False,False,RECENTLY_SOLD,105000,199194000,True,False,False,USD,USA,20944,False,True,True,0,110000,105000,-5000,2025-10-21 00:00:00,2025-12-05 00:00:00,45
124691674,2109 W Meadow Ln,62901,Carbondale,IL,37.723362,-89.24506,228000,1764921600000,3,4,1882,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,231700,2078,{},False,False,RECENTLY_SOLD,228000,199194000,True,False,False,USD,USA,212055,False,True,True,2007,245000,228000,-17000,2025-08-30 00:00:00,2025-12-05 00:00:00,97
126029541,3211 Cherokee Dr,62959,Marion,IL,37.751537,-88.98364,200000,1764921600000,2,2,1420,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,207200,2007,{},False,False,RECENTLY_SOLD,200000,199194000,True,False,False,USD,USA,139110,False,True,True,2004,215000,200000,-15000,2025-10-09 00:00:00,2025-12-05 00:00:00,57
126448394,505 Stilson St,60518,Earlville,IL,41.586105,-88.92277,140000,1764921600000,2,3,1610,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,133700,1871,{},False,False,RECENTLY_SOLD,140000,199539000,True,False,False,USD,USA,138186,False,True,True,1877,134500,140000,5500,2025-10-28 00:00:00,2025-12-05 00:00:00,38
127032132,3255 Glacier Ln,62801,Centralia,IL,38.553005,-88.993996,650000,1764921600000,4,6,4365,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,2717,{},False,False,RECENTLY_SOLD,650000,199539000,True,False,False,USD,USA,184110,False,True,,2007,739000,650000,-89000,2025-01-27 00:00:00,2025-12-05 00:00:00,312
158402975,2716 N 73rd Ave,60707,Elmwood Park,IL,41.929672,-87.80925,40000,1764921600000,2,4,1900,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,403200,2623,{},False,False,RECENTLY_SOLD,40000,199539000,True,False,False,USD,USA,327700,False,True,True,1969,399000,40000,-359000,2025-11-17 00:00:00,2025-12-05 00:00:00,18
158885918,929 W 33rd Pl,60608,Chicago,IL,41.833492,-87.649765,820000,1764921600000,4,4,0,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,836100,4499,{},False,False,RECENTLY_SOLD,820000,199539000,True,False,False,USD,USA,520000,False,True,True,2017,834000,820000,-14000,2025-09-22 00:00:00,2025-12-05 00:00:00,74
177062042,315 Grand Blvd,60084,Wauconda,IL,42.263523,-88.12019,340500,1764921600000,2,3,1524,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,327300,2470,{},False,False,RECENTLY_SOLD,340500,199539000,True,False,False,USD,USA,285565,False,True,True,1972,320000,340500,20500,2025-10-24 00:00:00,2025-12-05 00:00:00,42
194501458,304 W Jefferson St,61910,Arcola,IL,39.68656,-88.314285,84000,1764921600000,2,2,1358,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1212,{},False,False,RECENTLY_SOLD,84000,199539000,True,False,False,USD,USA,103425,False,True,True,1950,89900,84000,-5900,2025-10-16 00:00:00,2025-12-05 00:00:00,50
194508506,1008 Egyptian Trl,61953,Tuscola,IL,39.76898,-88.28327,121500,1764921600000,1,2,1040,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1051,{},False,False,RECENTLY_SOLD,121500,199539000,True,False,False,USD,USA,111828,False,True,True,1958,135000,121500,-13500,2025-08-12 00:00:00,2025-12-05 00:00:00,115
202821139,51 Chippewa Dr,60543,Oswego,IL,41.633343,-88.35959,1100000,1764921600000,7,6,10200,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,1148900,6397,{},False,False,RECENTLY_SOLD,1100000,199539000,True,False,False,USD,USA,794094,False,True,True,1997,1200000,1100000,-100000,2025-10-17 00:00:00,2025-12-05 00:00:00,49
214562158,406 E Jefferson St,62959,Marion,IL,37.732395,-88.92413,31500,1764921600000,1,2,1020,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1318,{},False,False,RECENTLY_SOLD,31500,199539000,True,False,False,USD,USA,1980,False,True,,1920,39000,31500,-7500,2025-09-09 00:00:00,2025-12-05 00:00:00,87
222354425,173 Callaway Cv,61111,Loves Park,IL,42.32532,-88.934654,575000,1764921600000,2,3,1922,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,562700,2649,{},False,False,RECENTLY_SOLD,575000,199539000,True,False,False,USD,USA,4434,False,True,True,2025,575000,575000,0,2025-05-21 00:00:00,2025-12-05 00:00:00,198
233758379,8860 E 1050th Ave,62454,Robinson,IL,39.005737,-87.78005,127000,1764921600000,2,2,1352,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,139000,1090,{},False,False,RECENTLY_SOLD,127000,199539000,True,False,False,USD,USA,107703,False,True,True,1962,145000,127000,-18000,2025-09-17 00:00:00,2025-12-05 00:00:00,79
245679262,6223 S Ellis Ave,60637,Glenview,IL,41.78187,-87.60091,725000,1764921600000,4,4,0,TOWNHOUSE,RECENTLY_SOLD,2,False,False,,3224,{},False,False,RECENTLY_SOLD,725000,199539000,True,False,False,USD,USA,56250,False,True,True,2023,824800,725000,-99800,2025-05-22 00:00:00,2025-12-05 00:00:00,197
247671953,209 Shoreline Rd APT B,60010,Lake Barrington,IL,42.215572,-88.14968,403900,1764921600000,2,2,1346,CONDO,RECENTLY_SOLD,2,False,False,394100,2583,{},False,False,RECENTLY_SOLD,403900,199539000,True,False,False,USD,USA,231528,False,True,True,1978,403900,403900,0,2025-09-12 00:00:00,2025-12-05 00:00:00,84
247916110,425 S Main St,62458,Saint Elmo,IL,39.020664,-88.84892,95000,1764921600000,2,3,1204,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1481,{},False,False,RECENTLY_SOLD,95000,199539000,True,False,False,USD,USA,117828,False,True,True,1997,119950,95000,-24950,2025-09-19 00:00:00,2025-12-05 00:00:00,77
248242269,9092 N County Road 2150e,61912,Ashmore,IL,39.505363,-88.0705,400000,1764921600000,4,5,3100,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,414400,2863,{},False,False,RECENTLY_SOLD,400000,199539000,True,False,False,USD,USA,359055,False,True,True,2007,525000,400000,-125000,2025-05-21 00:00:00,2025-12-05 00:00:00,198
249761822,375 Wells St,62966,Murphysboro,IL,37.758286,-89.31711,25000,1764921600000,1,3,950,SINGLE_FAMILY,RECENTLY_SOLD,2,False,False,,1008,{},False,False,RECENTLY_SOLD,25000,199539000,True,False,False,USD,USA,29613,False,True,,1938,35000,25000,-10000,2025-07-19 00:00:00,2025-12-05 00:00:00,139
